Name,depart_time,price,depart_time_hour,depart_time_minute
제주항공,08:00,80848,8,0
에어부산,08:30,80000,8,30
에어부산,08:40,64746,8,40
제주항공,08:45,76780,8,45
에어부산,09:10,76441,9,10
아시아나항공,09:10,101187,9,10
에어부산,09:15,83729,9,15
이스타항공,10:05,70000,10,5
제주항공,10:45,76780,10,45
대한항공,12:00,102543,12,0
제주항공,12:55,76780,12,55
에어부산,13:25,72712,13,25
아시아나항공,13:25,101187,13,25
에어부산,13:30,83729,13,30
제주항공,14:05,74407,14,5
에어부산,14:55,83729,14,55
제주항공,15:30,87458,15,30
에어부산,16:30,75594,16,30
아시아나항공,16:30,101187,16,30
에어부산,16:45,72712,16,45
아시아나항공,16:45,101187,16,45
대한항공,17:40,102543,17,40
제주항공,17:50,76780,17,50
제주항공,18:30,87458,18,30
에어부산,18:35,74746,18,35
아시아나항공,18:35,101187,18,35
에어부산,18:40,83729,18,40
아시아나항공,18:40,101187,18,40
에어부산,19:05,75594,19,5
아시아나항공,19:05,101187,19,5
에어부산,19:35,80000,19,35
아시아나항공,19:35,101187,19,35
에어부산,19:55,83729,19,55
제주항공,20:05,87458,20,5
대한항공,21:05,123899,21,5
